name,sigma,degree,seed,t_srgb,t_sindy_null,t_sindy_st,t_total,srgb_exact
algebraic_cubic_toy,0.02,3,22,0.98,0.005,0.045,1.03,True
algebraic_cubic_toy,0.02,3,23,0.865,0.004,0.038,0.906,True
algebraic_cubic_toy,0.02,3,24,0.906,0.003,0.032,0.941,True
algebraic_cubic_toy,0.02,3,25,0.927,0.005,0.039,0.971,True
algebraic_cubic_toy,0.02,3,26,0.938,0.006,0.033,0.977,True
algebraic_cubic_toy,0.02,3,27,0.895,0.007,0.03,0.932,True
algebraic_cubic_toy,0.02,3,28,0.828,0.006,0.04,0.875,True
algebraic_cubic_toy,0.02,3,29,0.857,0.007,0.036,0.899,True
algebraic_cubic_toy,0.05,3,0,0.408,0.004,0.031,0.443,False
algebraic_cubic_toy,0.05,3,1,0.364,0.004,0.035,0.404,False
algebraic_cubic_toy,0.05,3,2,1.07,0.005,0.047,1.122,False
algebraic_cubic_toy,0.05,3,3,0.371,0.007,0.039,0.416,False
algebraic_cubic_toy,0.05,3,4,0.433,0.005,0.043,0.481,False
algebraic_cubic_toy,0.05,3,5,0.33,0.003,0.022,0.355,False
algebraic_cubic_toy,0.05,3,6,0.326,0.003,0.04,0.369,False
algebraic_cubic_toy,0.05,3,7,0.357,0.005,0.023,0.385,False
algebraic_cubic_toy,0.05,3,8,0.938,0.004,0.053,0.995,False
algebraic_cubic_toy,0.05,3,9,0.37,0.004,0.028,0.402,False
algebraic_cubic_toy,0.05,3,10,0.351,0.007,0.035,0.392,False
algebraic_cubic_toy,0.05,3,11,0.338,0.007,0.035,0.379,False
algebraic_cubic_toy,0.05,3,12,0.352,0.008,0.024,0.384,False
algebraic_cubic_toy,0.05,3,13,0.355,0.008,0.031,0.393,False
algebraic_cubic_toy,0.05,3,14,0.332,0.004,0.045,0.382,False
algebraic_cubic_toy,0.05,3,15,0.347,0.006,0.035,0.388,False
algebraic_cubic_toy,0.05,3,16,0.4,0.004,0.042,0.447,False
algebraic_cubic_toy,0.05,3,17,0.348,0.005,0.039,0.393,False
algebraic_cubic_toy,0.05,3,18,0.344,0.004,0.038,0.386,False
algebraic_cubic_toy,0.05,3,19,0.349,0.005,0.034,0.387,False
algebraic_cubic_toy,0.05,3,20,0.34,0.004,0.035,0.379,False
algebraic_cubic_toy,0.05,3,21,0.35,0.004,0.042,0.397,False
algebraic_cubic_toy,0.05,3,22,0.338,0.007,0.034,0.378,False
algebraic_cubic_toy,0.05,3,23,0.335,0.004,0.031,0.37,False
algebraic_cubic_toy,0.05,3,24,0.341,0.007,0.035,0.384,False
algebraic_cubic_toy,0.05,3,25,0.364,0.005,0.038,0.407,False
algebraic_cubic_toy,0.05,3,26,0.373,0.005,0.033,0.411,False
algebraic_cubic_toy,0.05,3,27,0.357,0.005,0.043,0.404,False
algebraic_cubic_toy,0.05,3,28,0.319,0.003,0.035,0.358,False
algebraic_cubic_toy,0.05,3,29,0.311,0.006,0.034,0.351,False
polarization_correction,0.0,3,0,0.135,0.012,1.46,1.606,True
polarization_correction,0.0,3,1,0.055,0.027,1.66,1.741,True
polarization_correction,0.0,3,2,0.121,0.017,1.671,1.81,True
polarization_correction,0.0,3,3,0.12,0.015,1.555,1.691,True
polarization_correction,0.0,3,4,0.123,0.015,1.495,1.633,True
polarization_correction,0.0,3,5,0.113,0.011,1.636,1.759,True
polarization_correction,0.0,3,6,0.125,0.017,1.569,1.711,True
polarization_correction,0.0,3,7,0.123,0.015,1.672,1.81,True
polarization_correction,0.0,3,8,0.124,0.017,1.736,1.877,True
polarization_correction,0.0,3,9,0.121,0.016,1.811,1.948,True
polarization_correction,0.0,3,10,0.122,0.017,1.837,1.976,True
polarization_correction,0.0,3,11,0.12,0.016,1.858,1.993,True
polarization_correction,0.0,3,12,0.119,0.017,1.864,2.0,True
polarization_correction,0.0,3,13,0.128,0.017,1.803,1.948,True
polarization_correction,0.0,3,14,0.12,0.017,1.896,2.033,True
polarization_correction,0.0,3,15,0.12,0.017,1.69,1.826,True
polarization_correction,0.0,3,16,0.128,0.017,1.796,1.942,True
polarization_correction,0.0,3,17,0.119,0.017,1.781,1.918,True
polarization_correction,0.0,3,18,0.117,0.017,1.895,2.03,True
polarization_correction,0.0,3,19,0.122,0.017,1.907,2.046,True
polarization_correction,0.0,3,20,0.117,0.019,1.797,1.934,True
polarization_correction,0.0,3,21,0.121,0.018,1.651,1.79,True
polarization_correction,0.0,3,22,0.066,0.022,1.856,1.943,True
polarization_correction,0.0,3,23,0.122,0.018,1.856,1.996,True
polarization_correction,0.0,3,24,0.126,0.019,1.985,2.129,True
polarization_correction,0.0,3,25,0.122,0.018,1.93,2.07,True
polarization_correction,0.0,3,26,0.124,0.018,2.018,2.16,True
polarization_correction,0.0,3,27,0.127,0.019,2.203,2.349,True
polarization_correction,0.0,3,28,0.121,0.018,1.961,2.099,True
polarization_correction,0.0,3,29,0.125,0.018,1.866,2.009,True
polarization_correction,0.02,3,0,4.107,0.029,1.634,5.771,False
polarization_correction,0.02,3,1,4.3,0.024,1.526,5.85,False
polarization_correction,0.02,3,2,3.934,0.032,1.572,5.538,False
polarization_correction,0.02,3,3,4.321,0.024,1.472,5.817,False
polarization_correction,0.02,3,4,3.829,0.029,1.949,5.808,False
polarization_correction,0.02,3,5,3.059,0.031,1.912,5.002,False
polarization_correction,0.02,3,6,4.066,0.035,1.928,6.03,False
polarization_correction,0.02,3,7,3.954,0.029,1.992,5.974,False
polarization_correction,0.02,3,8,4.041,0.026,1.951,6.018,False
polarization_correction,0.02,3,9,3.879,0.038,1.929,5.847,False
polarization_correction,0.02,3,10,3.961,0.028,2.814,6.803,False
polarization_correction,0.02,3,11,3.992,0.023,2.041,6.057,False
polarization_correction,0.02,3,12,4.046,0.031,2.047,6.123,False
polarization_correction,0.02,3,13,3.966,0.029,1.874,5.869,False
polarization_correction,0.02,3,14,4.431,0.025,1.869,6.325,False
polarization_correction,0.02,3,15,4.468,0.03,1.896,6.394,False
polarization_correction,0.02,3,16,3.785,0.024,1.752,5.561,False
polarization_correction,0.02,3,17,4.259,0.03,2.102,6.391,False
polarization_correction,0.02,3,18,4.152,0.024,1.924,6.1,False
polarization_correction,0.02,3,19,4.293,0.024,1.673,5.99,False
polarization_correction,0.02,3,20,4.057,0.051,2.132,6.24,False
polarization_correction,0.02,3,21,3.617,0.037,1.982,5.636,False
polarization_correction,0.02,3,22,3.663,0.029,1.739,5.431,False
polarization_correction,0.02,3,23,4.418,0.026,1.939,6.384,False
polarization_correction,0.02,3,24,3.794,0.03,1.907,5.731,False
polarization_correction,0.02,3,25,4.445,0.06,2.008,6.514,False
polarization_correction,0.02,3,26,3.793,0.053,1.762,5.608,False
polarization_correction,0.02,3,27,3.698,0.027,1.785,5.51,False
polarization_correction,0.02,3,28,4.259,0.034,1.683,5.976,False
polarization_correction,0.02,3,29,4.153,0.037,2.053,6.243,False
polarization_correction,0.05,3,0,2.912,0.052,1.955,4.919,False
polarization_correction,0.05,3,1,2.769,0.024,2.041,4.834,False
polarization_correction,0.05,3,2,2.532,0.035,2.049,4.615,False
polarization_correction,0.05,3,3,2.715,0.023,1.87,4.607,False
polarization_correction,0.05,3,4,2.801,0.036,1.958,4.796,False
polarization_correction,0.05,3,5,2.742,0.026,2.005,4.773,False
polarization_correction,0.05,3,6,2.596,0.033,1.955,4.584,False
polarization_correction,0.05,3,7,2.618,0.038,1.83,4.485,False
polarization_correction,0.05,3,8,2.523,0.021,1.873,4.417,False
polarization_correction,0.05,3,9,2.701,0.022,1.788,4.511,False
polarization_correction,0.05,3,10,2.615,0.025,2.024,4.665,False
polarization_correction,0.05,3,11,2.564,0.023,1.768,4.354,False
polarization_correction,0.05,3,12,2.649,0.03,2.008,4.687,False
polarization_correction,0.05,3,13,2.536,0.027,2.542,5.105,False
polarization_correction,0.05,3,14,2.633,0.027,1.797,4.456,False
polarization_correction,0.05,3,15,2.306,0.06,2.025,4.391,False
polarization_correction,0.05,3,16,2.757,0.022,1.737,4.516,False
polarization_correction,0.05,3,17,2.751,0.03,2.068,4.848,False
polarization_correction,0.05,3,18,2.559,0.048,1.91,4.517,False
polarization_correction,0.05,3,19,2.587,0.031,2.005,4.624,False
polarization_correction,0.05,3,20,2.597,0.032,1.948,4.577,False
polarization_correction,0.05,3,21,2.464,0.023,1.873,4.361,False
polarization_correction,0.05,3,22,2.607,0.024,1.79,4.421,False
polarization_correction,0.05,3,23,2.774,0.074,2.497,5.345,False
polarization_correction,0.05,3,24,2.514,0.036,1.819,4.369,False
polarization_correction,0.05,3,25,2.628,0.025,1.876,4.529,False
polarization_correction,0.05,3,26,2.713,0.023,2.016,4.752,False
polarization_correction,0.05,3,27,2.649,0.027,2.048,4.724,False
polarization_correction,0.05,3,28,2.807,0.05,2.035,4.892,False
polarization_correction,0.05,3,29,2.579,0.022,2.16,4.761,False
I.43.31,0.0,3,0,0.041,0.022,0.715,0.778,True
I.43.31,0.0,3,1,0.122,0.014,0.725,0.861,True
I.43.31,0.0,3,2,0.116,0.012,0.713,0.841,True
I.43.31,0.0,3,3,0.113,0.01,0.709,0.831,True
I.43.31,0.0,3,4,0.113,0.01,0.73,0.854,True
I.43.31,0.0,3,5,0.111,0.01,0.682,0.803,True
I.43.31,0.0,3,6,0.056,0.039,0.708,0.803,True
I.43.31,0.0,3,7,0.133,0.01,0.67,0.812,True
I.43.31,0.0,3,8,0.129,0.01,0.671,0.811,True
I.43.31,0.0,3,9,0.111,0.007,0.699,0.817,True
I.43.31,0.0,3,10,0.114,0.007,0.712,0.834,True
I.43.31,0.0,3,11,0.116,0.007,0.701,0.824,True
I.43.31,0.0,3,12,0.116,0.01,0.644,0.77,True
I.43.31,0.0,3,13,0.117,0.01,0.741,0.867,True
I.43.31,0.0,3,14,0.115,0.01,0.688,0.813,True
I.43.31,0.0,3,15,0.122,0.01,0.701,0.833,True
I.43.31,0.0,3,16,0.138,0.01,0.681,0.829,True
I.43.31,0.0,3,17,0.118,0.01,0.706,0.834,True
I.43.31,0.0,3,18,0.118,0.01,0.715,0.843,True
I.43.31,0.0,3,19,0.132,0.01,0.717,0.86,True
I.43.31,0.0,3,20,0.112,0.008,0.701,0.82,True
I.43.31,0.0,3,21,0.119,0.01,0.623,0.752,True
I.43.31,0.0,3,22,0.118,0.007,0.706,0.831,True
I.43.31,0.0,3,23,0.12,0.008,0.687,0.815,True
I.43.31,0.0,3,24,0.115,0.007,0.698,0.821,True
I.43.31,0.0,3,25,0.129,0.01,0.662,0.802,True
I.43.31,0.0,3,26,0.116,0.008,0.714,0.838,True
I.43.31,0.0,3,27,0.114,0.01,0.675,0.798,True
I.43.31,0.0,3,28,0.112,0.008,0.675,0.795,True
I.43.31,0.0,3,29,0.141,0.01,0.68,0.831,True
I.43.31,0.02,3,0,1.375,1.144,0.594,3.113,False
I.43.31,0.02,3,1,1.221,1.034,0.705,2.96,False
I.43.31,0.02,3,2,1.652,1.044,0.683,3.379,False
I.43.31,0.02,3,3,1.624,1.065,0.613,3.302,False
I.43.31,0.02,3,4,1.256,0.902,0.642,2.799,False
I.43.31,0.02,3,5,1.167,0.958,0.67,2.795,False
I.43.31,0.02,3,6,1.418,1.08,0.617,3.115,False
I.43.31,0.02,3,7,1.423,0.818,0.652,2.892,False
I.43.31,0.02,3,8,1.557,0.907,0.669,3.134,False
I.43.31,0.02,3,9,0.983,0.864,0.686,2.533,False
I.43.31,0.02,3,10,1.194,0.997,0.63,2.822,False
I.43.31,0.02,3,11,0.968,1.142,0.672,2.782,False
I.43.31,0.02,3,12,1.09,1.05,0.665,2.805,False
I.43.31,0.02,3,13,1.135,0.936,0.673,2.744,False
I.43.31,0.02,3,14,1.346,1.127,0.672,3.146,False
I.43.31,0.02,3,15,1.074,1.104,0.699,2.877,False
I.43.31,0.02,3,16,1.102,0.887,0.652,2.641,False
I.43.31,0.02,3,17,0.978,0.849,0.604,2.431,False
I.43.31,0.02,3,18,1.261,1.066,0.652,2.98,False
I.43.31,0.02,3,19,1.429,1.069,0.662,3.16,False
I.43.31,0.02,3,20,1.237,0.947,0.674,2.858,False
I.43.31,0.02,3,21,1.542,1.086,0.62,3.248,False
I.43.31,0.02,3,22,1.613,0.884,0.64,3.137,False
I.43.31,0.02,3,23,1.195,0.938,0.676,2.809,False
I.43.31,0.02,3,24,1.343,1.136,0.662,3.141,False
I.43.31,0.02,3,25,1.039,0.882,0.665,2.585,False
I.43.31,0.02,3,26,1.184,1.034,0.677,2.894,False
I.43.31,0.02,3,27,1.502,1.114,0.655,3.271,False
I.43.31,0.02,3,28,1.637,1.111,0.669,3.417,False
I.43.31,0.02,3,29,1.119,1.14,0.63,2.889,False
I.43.31,0.05,3,0,1.036,1.071,0.678,2.785,False
I.43.31,0.05,3,1,0.772,1.159,0.654,2.585,False
I.43.31,0.05,3,2,0.896,0.957,0.741,2.594,False
I.43.31,0.05,3,3,0.979,1.089,0.615,2.684,False
I.43.31,0.05,3,4,1.016,0.958,0.638,2.612,False
I.43.31,0.05,3,5,0.854,0.685,0.636,2.175,False
I.43.31,0.05,3,6,0.96,0.938,0.642,2.54,False
I.43.31,0.05,3,7,0.883,1.116,0.643,2.642,False
I.43.31,0.05,3,8,0.889,0.917,0.639,2.445,False
I.43.31,0.05,3,9,0.986,1.12,0.633,2.74,False
I.43.31,0.05,3,10,0.996,0.976,0.635,2.606,False
I.43.31,0.05,3,11,0.941,0.877,0.656,2.474,False
I.43.31,0.05,3,12,0.922,0.878,0.641,2.441,False
I.43.31,0.05,3,13,1.056,0.948,0.668,2.672,False
I.43.31,0.05,3,14,0.917,0.892,0.656,2.465,False
I.43.31,0.05,3,15,0.917,1.135,0.642,2.693,False
I.43.31,0.05,3,16,0.967,0.881,0.668,2.517,False
I.43.31,0.05,3,17,0.923,1.05,0.637,2.61,False
I.43.31,0.05,3,18,0.929,1.16,0.625,2.713,False
I.43.31,0.05,3,19,0.824,1.138,0.625,2.587,False
I.43.31,0.05,3,20,0.923,0.941,0.75,2.615,False
I.43.31,0.05,3,21,0.956,0.803,0.689,2.448,False
I.43.31,0.05,3,22,0.82,0.966,0.632,2.418,False
I.43.31,0.05,3,23,0.892,0.991,0.649,2.532,False
I.43.31,0.05,3,24,0.964,0.755,0.657,2.376,False
I.43.31,0.05,3,25,1.017,0.881,0.655,2.554,False
I.43.31,0.05,3,26,0.92,1.027,0.615,2.562,False
I.43.31,0.05,3,27,1.015,1.085,0.622,2.722,False
I.43.31,0.05,3,28,1.026,0.889,0.676,2.591,False
I.43.31,0.05,3,29,0.966,1.137,0.66,2.763,False
