sim_id,time,MKKK,MKKK_P,MKK,MKK_P,MKK_PP,MAPK,MAPK_P,MAPK_PP
5,20.70707070707071,0.10535850343852912,0.8782897888539967,0.8876019399956561,0.3672371953795165,0.1808033837192819,0.7907737776598569,0.4086907939237152,0.25490794893287094
5,21.212121212121215,0.10506461751348567,0.8785836747790401,0.895981225686241,0.36305375232763465,0.17660754108057888,0.7973387530024045,0.406252141272229,0.25078162624180955
5,21.71717171717172,0.1048020651631608,0.8788462271293649,0.904254200856226,0.35887721132141276,0.1725111069168157,0.803866352836382,0.40378591955946225,0.24672024812059892
5,22.222222222222225,0.10456704804245759,0.8790812442500681,0.9124210963872288,0.3547097168025933,0.1685117059046324,0.8103561193968295,0.4012935564691529,0.24272284465046073
5,22.72727272727273,0.10435623520186876,0.8792920570906569,0.9204821914762544,0.3505533079516894,0.16460701966651078,0.8168076167392204,0.39877644469408613,0.23878845908313656
5,23.232323232323235,0.1041667034202505,0.8794815888722752,0.9284378114273103,0.34640992233764506,0.16079478532949937,0.8232204302288184,0.3962359426017632,0.23491614768586147
5,23.73737373737374,0.10399589450691893,0.8796523977856068,0.9362883255677139,0.3422813993276015,0.1570727941991393,0.8295941660520855,0.39367337487356474,0.23110497959079287
5,24.242424242424242,0.10384157103930426,0.8798067212532215,0.9440341451833504,0.3381694834786575,0.15343889043244682,0.8359284507297862,0.39109003314209007,0.22735403664456688
5,24.747474747474747,0.10370175304476657,0.8799465392477591,0.9516757212885819,0.33407582823180737,0.14989096957406556,0.8422229306033384,0.3884871766603406,0.22366241325276406
5,25.252525252525253,0.10357473324753366,0.8800735590449921,0.9592135430701252,0.3300019983693399,0.1464269776549897,0.8484772714350756,0.38586603283514675,0.22002921624622077
5,25.757575757575758,0.10345895719721794,0.8801893350953078,0.9666481351897722,0.3259494745740842,0.1430449093305983,0.854691157813307,0.3832277979932604,0.21645356470987573
5,26.262626262626263,0.10335313118504119,0.8802951611074846,0.9739800571376493,0.3219196542724131,0.1397428076843923,0.8608642929032021,0.3805736377354889,0.21293458987775216
5,26.767676767676768,0.10325604307152912,0.8803922492209967,0.981209899932867,0.31791385725434396,0.13651876190724377,0.8669963977533963,0.3779046878199768,0.20947143494306986
5,27.272727272727273,0.1031667066555934,0.8804815856369324,0.9883382860872281,0.3139333255370884,0.13337090747013822,0.8730872111392582,0.3752220544068752,0.20606325497030953
5,27.77777777777778,0.10308419980816862,0.8805640924843572,0.9953658662357182,0.3099792290111075,0.13029742384762902,0.8791364888661204,0.3725268149451601,0.20270921670516268
5,28.282828282828284,0.10300775955424439,0.8806405327382815,1.0022933190459495,0.30605266558146527,0.12729653446704003,0.8851440035919309,0.3698200184428296,0.19940849848168268
5,28.78787878787879,0.10293669020706249,0.8807116020854634,1.0091213482584354,0.30215466596697604,0.12436650486904337,0.8911095442046909,0.3671026862647295,0.19616029004702268
5,29.292929292929294,0.10287039948071591,0.88077789281181,1.015850682355844,0.2982861944096025,0.12150564232900833,0.8970329155982978,0.36437581245950273,0.19296379245864262
5,29.7979797979798,0.1028083516929516,0.8808399405995743,1.022482071934609,0.2944481528408666,0.11871229431897917,0.9029139381061942,0.3616403644900044,0.18981821792024453
5,30.303030303030305,0.10275009148865959,0.8808982008038663,1.029016289405425,0.2906413815897056,0.1159848480993242,0.9087524472800006,0.35889728355774225,0.18672278967870024
5,30.80808080808081,0.1026951986030121,0.8809530936895139,1.0354541264166703,0.28686666348136003,0.11332172919642441,0.9145482933299345,0.3561474853250128,0.18367674186149588
5,31.313131313131315,0.10264332468604205,0.881004967606484,1.041796393778314,0.28312472417408074,0.11072140114206022,0.9203013409390348,0.3533918601975035,0.18067931937990483
5,31.81818181818182,0.10259414306498356,0.8810541492275424,1.0480439188769661,0.2794162362980407,0.10818236391944797,0.9260114687006853,0.3506312740499185,0.17772977776583931
5,32.323232323232325,0.10254738484633394,0.881100907446192,1.0541975457255586,0.27574181961497246,0.10570315375392382,0.9316785689518943,0.34786656848614783,0.17482738307840096
5,32.82828282828283,0.10250280163835901,0.8811454906541669,1.060258132546691,0.272102044876505,0.10328234167125873,0.9373025472366459,0.3450985615344875,0.1719714117453098
5,33.333333333333336,0.10246018342646163,0.8811881088660644,1.066226551683718,0.2684974342437559,0.10091853316698107,0.9428833221175398,0.3423280479333891,0.16916115046551428
5,33.83838383838384,0.10241934185221066,0.8812289504403154,1.072103687618098,0.26492846446646967,0.09861036700988729,0.9484208247045985,0.3395557997496152,0.1663958960622294
5,34.343434343434346,0.10238011711544956,0.8812681751770765,1.0778904370240614,0.26139556713381745,0.09635651493657602,0.9539149984904486,0.33678256663635536,0.16367495538963928
